order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,line_amount
9123,4013,150,1,182.12,0.0,False,182.12
9124,4013,91,1,369.86,0.0,False,369.86
9125,4014,139,1,835.42,0.0,False,835.42
9126,4015,276,3,341.21,0.0,False,1023.6299999999999
9127,4015,13,2,152.16,0.0,False,304.32
9128,4016,249,1,682.27,0.0,False,682.27
9129,4016,193,1,351.11,0.1,False,315.999
9130,4017,94,1,514.73,0.05,False,488.9935
9131,4017,267,1,253.7,0.0,False,253.7
9132,4017,70,1,402.01,0.1,False,361.809
9133,4018,95,1,711.68,0.05,False,676.0959999999999
9134,4019,59,1,287.12,0.1,False,258.408
9135,4020,99,1,496.87,0.05,False,472.0265
9136,4020,13,1,152.16,0.0,False,152.16
9137,4021,241,2,306.12,0.2,False,489.79200000000003
9138,4021,6,1,531.19,0.05,False,504.63050000000004
9139,4021,184,1,278.4,0.0,False,278.4
9140,4021,130,1,454.11,0.0,False,454.11
9141,4021,286,1,47.93,0.05,False,45.5335
9142,4022,202,1,514.85,0.05,False,489.1075
9143,4022,163,1,598.68,0.0,False,598.68
9144,4022,220,2,475.38,0.0,False,950.76
9145,4022,242,1,166.1,0.15,False,141.185
9146,4022,4,1,17.97,0.0,False,17.97
9147,4023,298,1,238.39,0.0,False,238.39
9148,4023,245,1,11506.5,0.15,False,9780.525
9149,4023,185,1,582.19,0.1,False,523.9710000000001
9150,4023,139,1,835.42,0.05,False,793.6489999999999
9151,4023,232,1,71.83,0.0,False,71.83
9152,4024,255,-1,249.2,0.05,True,-236.73999999999998
9153,4024,1,-1,433.54,0.15,True,-368.509
9154,4024,193,3,351.11,0.0,False,1053.33
9155,4024,278,1,402.71,0.0,False,402.71
9156,4025,187,1,127.57,0.0,False,127.57
9157,4026,265,1,839.64,0.0,False,839.64
9158,4027,164,1,446.58,0.05,False,424.251
9159,4027,71,1,362.18,0.1,False,325.962
9160,4027,160,2,150.1,0.0,False,300.2
9161,4027,55,2,395.52,0.05,False,751.4879999999999
9162,4027,275,1,82.62,0.0,False,82.62
9163,4028,193,1,351.11,0.0,False,351.11
9164,4029,121,1,183.38,0.05,False,174.21099999999998
9165,4029,268,2,23.79,0.05,False,45.20099999999999
9166,4030,95,1,711.68,0.05,False,676.0959999999999
9167,4031,299,1,725.08,0.0,False,725.08
9168,4031,164,1,446.58,0.1,False,401.92199999999997
9169,4032,127,2,111.4,0.0,False,222.8
9170,4032,143,1,421.93,0.0,False,421.93
9171,4033,224,1,23.12,0.1,False,20.808
9172,4033,78,1,213.82,0.0,False,213.82
9173,4033,127,1,111.4,0.15,False,94.69
9174,4034,91,3,369.86,0.05,False,1054.1009999999999
9175,4035,255,2,249.2,0.0,False,498.4
9176,4035,174,1,864.84,0.0,False,864.84
9177,4035,243,1,746.93,0.1,False,672.237
9178,4036,122,1,607.34,0.0,False,607.34
9179,4037,263,1,222.36,0.0,False,222.36
9180,4037,34,1,399.8,0.05,False,379.81
9181,4037,135,1,550.83,0.1,False,495.74700000000007
9182,4038,112,1,10.73,0.0,False,10.73
9183,4038,62,1,244.7,0.1,False,220.23
9184,4039,179,2,478.65,0.0,False,957.3
9185,4039,27,1,686.85,0.1,False,618.1650000000001
9186,4040,89,1,247.06,0.0,False,247.06
9187,4040,128,1,686.4,0.05,False,652.0799999999999
9188,4041,296,2,361.73,0.0,False,723.46
9189,4041,4,1,17.97,0.15,False,15.274499999999998
9190,4041,105,2,375.87,0.0,False,751.74
9191,4042,174,-1,864.84,0.0,True,-864.84
9192,4042,286,1,47.93,0.0,False,47.93
9193,4042,84,1,43.2,0.0,False,43.2
9194,4043,165,2,605.76,0.0,False,1211.52
9195,4043,74,1,171.2,0.0,False,171.2
9196,4043,3,2,978.72,0.0,False,1957.44
9197,4044,299,1,725.08,0.0,False,725.08
9198,4045,191,-1,457.7,0.15,True,-389.04499999999996
9199,4046,290,1,908.96,0.0,False,908.96
9200,4047,210,1,177.09,0.0,False,177.09
9201,4047,297,1,89.43,0.15,False,76.0155
9202,4047,282,1,280.61,0.0,False,280.61
9203,4048,127,1,111.4,0.1,False,100.26
9204,4048,51,1,863.34,0.0,False,863.34
9205,4049,270,3,34872.0,0.0,False,104616.0
9206,4049,253,1,621.95,0.0,False,621.95
9207,4049,118,1,611.17,0.0,False,611.17
9208,4049,298,1,238.39,0.1,False,214.551
9209,4049,278,-1,402.71,0.15,True,-342.3035
9210,4050,215,-1,501.1,0.0,True,-501.1
9211,4050,115,1,251.88,0.15,False,214.09799999999998
9212,4051,95,1,711.68,0.0,False,711.68
9213,4051,84,1,43.2,0.0,False,43.2
9214,4051,50,1,240.1,0.1,False,216.09
9215,4052,117,1,567.69,0.0,False,567.69
9216,4052,148,1,304.48,0.0,False,304.48
9217,4052,69,1,274.11,0.05,False,260.4045
9218,4052,58,1,87.55,0.0,False,87.55
9219,4053,4,3,17.97,0.15,False,45.823499999999996
9220,4054,240,2,555.47,0.05,False,1055.393
9221,4054,57,1,510.39,0.0,False,510.39
9222,4054,19,1,727.02,0.1,False,654.318
9223,4054,41,1,376.48,0.05,False,357.656
9224,4054,296,2,361.73,0.0,False,723.46
9225,4055,36,1,749.87,0.0,False,749.87
9226,4055,150,-1,182.12,0.0,True,-182.12
9227,4055,10,1,309.24,0.0,False,309.24
9228,4056,118,1,611.17,0.0,False,611.17
9229,4057,119,1,519.85,0.15,False,441.8725
9230,4058,125,1,584.13,0.05,False,554.9235
9231,4058,86,2,443.6,0.0,False,887.2
9232,4058,228,1,162.75,0.0,False,162.75
9233,4058,293,1,709.48,0.0,False,709.48
9234,4059,70,1,402.01,0.15,False,341.70849999999996
9235,4059,147,1,517.03,0.15,False,439.47549999999995
9236,4060,196,1,518.75,0.0,False,518.75
9237,4060,34,1,399.8,0.0,False,399.8
9238,4060,161,2,68.77,0.0,False,137.54
9239,4061,223,1,57.85,0.0,False,57.85
9240,4061,3,1,978.72,0.05,False,929.784
9241,4061,1,1,433.54,0.0,False,433.54
9242,4062,260,1,619.66,0.0,False,619.66
9243,4063,23,1,235.35,0.0,False,235.35
9244,4064,155,1,607.36,0.1,False,546.624
9245,4064,238,1,192.17,0.05,False,182.56149999999997
9246,4064,119,-1,519.85,0.0,True,-519.85
9247,4064,258,1,626.09,0.1,False,563.481
9248,4065,22,1,205.71,0.1,False,185.139
9249,4065,264,1,16.2,0.0,False,16.2
9250,4065,250,3,8284.0,0.05,False,23609.399999999998
9251,4066,296,3,361.73,0.0,False,1085.19
9252,4066,222,2,264.61,0.15,False,449.837
9253,4067,59,2,287.12,0.0,False,574.24
9254,4067,268,1,23.79,0.0,False,23.79
9255,4067,289,1,635.36,0.1,False,571.8240000000001
9256,4067,298,1,238.39,0.0,False,238.39
9257,4068,66,2,447.18,0.05,False,849.6419999999999
9258,4068,162,1,126.53,0.2,False,101.224
9259,4069,235,1,370.09,0.0,False,370.09
9260,4070,92,1,148.78,0.0,False,148.78
9261,4070,292,1,425.68,0.0,False,425.68
9262,4071,266,1,110.99,0.05,False,105.44049999999999
9263,4072,121,2,183.38,0.05,False,348.42199999999997
9264,4072,192,1,697.79,0.0,False,697.79
9265,4072,189,1,24.7,0.0,False,24.7
9266,4073,19,1,727.02,0.15,False,617.967
9267,4073,202,1,514.85,0.05,False,489.1075
9268,4074,41,1,376.48,0.0,False,376.48
9269,4074,97,1,628.48,0.05,False,597.056
9270,4074,215,1,501.1,0.0,False,501.1
9271,4075,246,1,574.84,0.0,False,574.84
9272,4075,108,1,378.75,0.0,False,378.75
9273,4076,120,1,146.96,0.0,False,146.96
9274,4076,79,1,308.93,0.05,False,293.4835
9275,4077,100,-1,283.25,0.0,True,-283.25
9276,4078,57,3,510.39,0.1,False,1378.053
9277,4078,229,1,690.53,0.1,False,621.477
9278,4079,206,3,612.54,0.15,False,1561.9769999999999
9279,4080,244,1,263.25,0.2,False,210.60000000000002
9280,4080,46,1,397.56,0.05,False,377.68199999999996
9281,4081,100,1,283.25,0.0,False,283.25
9282,4081,169,1,458.05,0.05,False,435.1475
9283,4081,230,1,829.69,0.1,False,746.7210000000001
9284,4081,167,2,39.88,0.0,False,79.76
9285,4082,186,1,290.81,0.1,False,261.729
9286,4082,213,1,111.83,0.0,False,111.83
9287,4082,45,1,511.39,0.05,False,485.8205
9288,4082,52,1,12.48,0.0,False,12.48
9289,4083,82,1,235.49,0.05,False,223.7155
9290,4083,253,1,621.95,0.0,False,621.95
9291,4083,221,1,704.75,0.0,False,704.75
9292,4083,71,1,362.18,0.05,False,344.07099999999997
9293,4083,89,1,247.06,0.0,False,247.06
9294,4084,86,3,443.6,0.0,False,1330.8000000000002
9295,4084,250,1,8284.0,0.05,False,7869.799999999999
9296,4084,135,1,550.83,0.0,False,550.83
9297,4084,26,1,259.69,0.0,False,259.69
9298,4085,49,1,850.7,0.0,False,850.7
9299,4086,175,1,600.57,0.05,False,570.5415
9300,4087,88,1,275.21,0.05,False,261.44949999999994
9301,4088,41,1,376.48,0.2,False,301.184
9302,4089,270,3,34872.0,0.0,False,104616.0
9303,4090,95,1,711.68,0.05,False,676.0959999999999
9304,4090,137,1,316.92,0.0,False,316.92
9305,4091,289,1,635.36,0.0,False,635.36
9306,4091,216,1,492.92,0.05,False,468.274
9307,4092,87,1,564.0,0.05,False,535.8
9308,4092,288,1,515.26,0.0,False,515.26
9309,4093,193,1,351.11,0.2,False,280.88800000000003
9310,4093,34,1,399.8,0.0,False,399.8
9311,4093,81,1,779.01,0.1,False,701.109
9312,4094,67,1,355.8,0.0,False,355.8
9313,4095,6,1,531.19,0.0,False,531.19
9314,4096,103,3,456.96,0.0,False,1370.8799999999999
9315,4096,111,1,227.31,0.0,False,227.31
9316,4097,217,2,479.18,0.05,False,910.442
9317,4097,272,1,5.69,0.0,False,5.69
9318,4097,138,1,54.35,0.05,False,51.6325
9319,4097,77,1,103.53,0.05,False,98.3535
9320,4097,125,1,584.13,0.0,False,584.13
9321,4098,282,2,280.61,0.15,False,477.03700000000003
9322,4098,209,2,797.01,0.05,False,1514.319
9323,4098,114,1,23.97,0.0,False,23.97
9324,4099,102,1,396.98,0.0,False,396.98
9325,4100,142,1,717.32,0.15,False,609.722
9326,4100,58,3,87.55,0.0,False,262.65
9327,4101,289,1,635.36,0.2,False,508.288
9328,4101,168,1,649.6,0.0,False,649.6
9329,4101,110,3,52.92,0.0,False,158.76
9330,4102,121,2,183.38,0.0,False,366.76
9331,4102,261,-1,429.63,0.1,True,-386.66700000000003
9332,4103,103,2,456.96,0.0,False,913.92
9333,4103,56,1,186.07,0.0,False,186.07
9334,4103,121,2,183.38,0.0,False,366.76
9335,4103,180,1,843.45,0.05,False,801.2775
9336,4103,292,-1,425.68,0.1,True,-383.112
9337,4104,127,-1,111.4,0.0,True,-111.4
9338,4104,10,1,309.24,0.1,False,278.31600000000003
9339,4104,156,1,372.8,0.05,False,354.15999999999997
9340,4105,91,1,369.86,0.0,False,369.86
9341,4105,202,1,514.85,0.1,False,463.365
9342,4105,209,2,797.01,0.1,False,1434.618
9343,4106,257,1,8.4,0.0,False,8.4
9344,4106,28,1,749.19,0.0,False,749.19
9345,4106,216,1,492.92,0.2,False,394.336
9346,4107,183,1,942.96,0.0,False,942.96
9347,4108,157,1,701.5,0.05,False,666.425
9348,4108,285,1,667.54,0.1,False,600.786
9349,4109,63,1,430.39,0.0,False,430.39
9350,4109,158,1,282.03,0.05,False,267.9285
9351,4109,157,3,701.5,0.0,False,2104.5
9352,4109,18,1,35.67,0.0,False,35.67
9353,4109,204,1,578.66,0.15,False,491.86099999999993
9354,4110,140,1,500.02,0.0,False,500.02
9355,4111,162,3,126.53,0.1,False,341.63100000000003
9356,4112,44,1,6.81,0.0,False,6.81
9357,4113,254,1,286.86,0.0,False,286.86
9358,4113,68,1,133.13,0.0,False,133.13
9359,4114,227,1,192.19,0.0,False,192.19
9360,4114,97,2,628.48,0.2,False,1005.5680000000001
9361,4114,48,1,231.62,0.0,False,231.62
9362,4115,287,1,754.14,0.1,False,678.726
9363,4115,42,1,328.75,0.05,False,312.3125
9364,4115,240,1,555.47,0.1,False,499.92300000000006
9365,4115,233,1,82.49,0.0,False,82.49
9366,4115,111,1,227.31,0.1,False,204.579
9367,4116,269,1,603.81,0.0,False,603.81
9368,4116,284,1,228.9,0.05,False,217.45499999999998
9369,4116,300,1,133.29,0.0,False,133.29
9370,4116,141,1,251.45,0.0,False,251.45
9371,4116,209,1,797.01,0.0,False,797.01
9372,4117,80,1,166.05,0.0,False,166.05
9373,4117,137,1,316.92,0.0,False,316.92
9374,4118,210,1,177.09,0.0,False,177.09
9375,4119,68,1,133.13,0.05,False,126.47349999999999
9376,4119,241,1,306.12,0.0,False,306.12
9377,4119,266,1,110.99,0.0,False,110.99
9378,4120,32,1,338.4,0.0,False,338.4
9379,4120,225,2,939.11,0.15,False,1596.487
9380,4120,270,1,34872.0,0.0,False,34872.0
9381,4121,222,1,264.61,0.0,False,264.61
9382,4121,105,1,375.87,0.0,False,375.87
9383,4121,55,1,395.52,0.0,False,395.52
9384,4121,18,2,35.67,0.05,False,67.773
9385,4122,17,1,953.82,0.05,False,906.129
9386,4123,79,1,308.93,0.2,False,247.144
9387,4124,270,1,34872.0,0.1,False,31384.8
9388,4125,153,1,530.38,0.2,False,424.30400000000003
9389,4125,10,1,309.24,0.0,False,309.24
9390,4126,268,1,23.79,0.05,False,22.600499999999997
9391,4126,16,1,245.66,0.1,False,221.094
9392,4127,288,1,515.26,0.2,False,412.208
9393,4127,220,1,475.38,0.0,False,475.38
9394,4127,161,1,68.77,0.0,False,68.77
9395,4127,32,1,338.4,0.0,False,338.4
9396,4128,153,1,530.38,0.0,False,530.38
9397,4128,148,3,304.48,0.0,False,913.44
9398,4129,103,2,456.96,0.05,False,868.2239999999999
9399,4130,275,1,82.62,0.05,False,78.489
9400,4130,166,2,278.38,0.1,False,501.084
9401,4131,146,2,443.54,0.15,False,754.018
9402,4131,109,1,59.23,0.15,False,50.345499999999994
9403,4131,245,1,11506.5,0.0,False,11506.5
9404,4132,95,1,711.68,0.0,False,711.68
9405,4132,261,1,429.63,0.0,False,429.63
9406,4133,29,1,103.82,0.0,False,103.82
9407,4133,21,1,614.24,0.15,False,522.104
9408,4133,299,1,725.08,0.05,False,688.826
9409,4133,140,1,500.02,0.0,False,500.02
9410,4133,109,1,59.23,0.0,False,59.23
9412,4134,249,1,682.27,0.0,False,682.27
9413,4135,88,1,275.21,0.15,False,233.92849999999999
9414,4135,146,1,443.54,0.1,False,399.18600000000004
9415,4135,242,1,166.1,0.0,False,166.1
9416,4136,68,1,133.13,0.0,False,133.13
9417,4136,101,1,488.42,0.0,False,488.42
9418,4136,19,1,727.02,0.0,False,727.02
9419,4136,197,2,538.79,0.05,False,1023.7009999999999
9420,4137,52,1,12.48,0.15,False,10.608
9421,4138,230,1,829.69,0.0,False,829.69
9422,4138,108,3,378.75,0.15,False,965.8125
9423,4139,154,1,115.68,0.0,False,115.68
9424,4139,146,1,443.54,0.1,False,399.18600000000004
9425,4140,30,3,477.17,0.05,False,1359.9344999999998
9426,4140,201,1,567.68,0.0,False,567.68
9427,4141,156,2,372.8,0.0,False,745.6
9428,4141,233,1,82.49,0.0,False,82.49
9429,4142,44,1,6.81,0.0,False,6.81
9430,4142,134,2,541.79,0.1,False,975.222
9431,4142,298,1,238.39,0.1,False,214.551
9432,4143,278,2,402.71,0.15,False,684.607
9433,4143,166,1,278.38,0.2,False,222.704
9434,4144,237,1,335.88,0.1,False,302.29200000000003
9435,4145,269,1,603.81,0.0,False,603.81
9436,4146,211,1,943.9,0.0,False,943.9
9437,4147,36,3,749.87,0.0,False,2249.61
9438,4147,131,1,797.13,0.0,False,797.13
9439,4147,119,1,519.85,0.05,False,493.8575
9440,4148,210,2,177.09,0.0,False,354.18
9441,4148,178,1,563.12,0.0,False,563.12
9442,4148,86,1,443.6,0.0,False,443.6
9443,4148,125,3,584.13,0.0,False,1752.3899999999999
9444,4148,164,1,446.58,0.0,False,446.58
9445,4149,66,1,447.18,0.0,False,447.18
9446,4150,147,1,517.03,0.1,False,465.327
9447,4150,208,1,260.07,0.15,False,221.05949999999999
9448,4150,55,2,395.52,0.0,False,791.04
9449,4150,2,3,807.37,0.0,False,2422.11
9450,4151,263,3,222.36,0.05,False,633.726
9451,4152,63,1,430.39,0.0,False,430.39
9452,4153,159,1,818.3,0.0,False,818.3
9453,4153,299,1,725.08,0.0,False,725.08
9454,4154,228,1,162.75,0.0,False,162.75
9455,4154,127,2,111.4,0.1,False,200.52
9456,4154,277,1,437.32,0.15,False,371.722
9457,4154,196,1,518.75,0.0,False,518.75
9458,4155,54,1,679.71,0.0,False,679.71
9459,4155,264,2,16.2,0.0,False,32.4
9460,4156,49,1,850.7,0.1,False,765.6300000000001
9461,4156,276,1,341.21,0.1,False,307.089
9462,4156,133,1,479.79,0.15,False,407.8215
9463,4156,164,3,446.58,0.0,False,1339.74
9464,4156,91,1,369.86,0.0,False,369.86
9465,4157,111,1,227.31,0.0,False,227.31
9466,4158,170,1,723.66,0.0,False,723.66
9467,4158,286,1,47.93,0.0,False,47.93
9468,4158,27,1,686.85,0.05,False,652.5074999999999
9469,4159,126,1,240.49,0.05,False,228.4655
9470,4159,112,1,10.73,0.0,False,10.73
9471,4160,147,1,517.03,0.0,False,517.03
9472,4160,155,1,607.36,0.0,False,607.36
9473,4161,249,-1,682.27,0.05,True,-648.1564999999999
9474,4162,215,2,501.1,0.0,False,1002.2
9475,4163,117,2,567.69,0.0,False,1135.38
9476,4163,57,1,510.39,0.0,False,510.39
9477,4163,148,3,304.48,0.0,False,913.44
9478,4164,158,1,282.03,0.0,False,282.03
9479,4164,5,2,503.34,0.1,False,906.012
9480,4164,161,1,68.77,0.0,False,68.77
9481,4165,60,1,148.68,0.1,False,133.812
9482,4165,144,1,299.76,0.2,False,239.808
9483,4165,78,1,213.82,0.1,False,192.438
9484,4166,1,1,433.54,0.0,False,433.54
9485,4166,26,1,259.69,0.1,False,233.721
9486,4167,30,1,477.17,0.05,False,453.31149999999997
9487,4167,180,1,843.45,0.05,False,801.2775
9488,4167,283,1,680.49,0.0,False,680.49
9489,4168,247,1,708.26,0.05,False,672.847
9490,4168,72,1,286.08,0.15,False,243.16799999999998
9491,4168,280,1,121.8,0.0,False,121.8
9492,4169,148,1,304.48,0.0,False,304.48
9493,4169,238,1,192.17,0.15,False,163.34449999999998
9494,4170,222,1,264.61,0.2,False,211.68800000000002
9495,4171,177,1,156.12,0.0,False,156.12
9496,4171,33,1,217.73,0.05,False,206.84349999999998
9497,4172,275,3,82.62,0.2,False,198.288
9498,4173,52,1,12.48,0.0,False,12.48
9499,4173,272,1,5.69,0.15,False,4.8365
9500,4173,219,1,211.99,0.0,False,211.99
9501,4173,289,1,635.36,0.05,False,603.592
9502,4174,202,1,514.85,0.05,False,489.1075
9503,4174,210,1,177.09,0.0,False,177.09
9504,4175,48,1,231.62,0.0,False,231.62
9505,4175,60,1,148.68,0.05,False,141.246
9506,4175,160,1,150.1,0.2,False,120.08
9507,4176,128,1,686.4,0.0,False,686.4
9508,4177,95,1,711.68,0.15,False,604.928
9509,4177,65,2,460.75,0.0,False,921.5
9510,4177,268,-1,23.79,0.0,True,-23.79
9511,4177,209,2,797.01,0.0,False,1594.02
9512,4178,225,1,939.11,0.0,False,939.11
9513,4179,244,1,263.25,0.15,False,223.7625
9514,4179,1,1,433.54,0.0,False,433.54
9515,4179,269,1,603.81,0.2,False,483.048
9516,4180,245,1,11506.5,0.0,False,11506.5
9517,4180,224,1,23.12,0.0,False,23.12
9518,4181,207,1,518.71,0.0,False,518.71
9519,4181,276,1,341.21,0.05,False,324.1495
9520,4181,292,1,425.68,0.15,False,361.828
9521,4182,187,1,127.57,0.0,False,127.57
9522,4182,292,1,425.68,0.1,False,383.112
9523,4182,290,1,908.96,0.0,False,908.96
9524,4182,179,1,478.65,0.0,False,478.65
9525,4183,138,1,54.35,0.0,False,54.35
9526,4184,122,1,607.34,0.05,False,576.973
9527,4184,128,1,686.4,0.05,False,652.0799999999999
9528,4185,119,1,519.85,0.0,False,519.85
9529,4186,43,1,97.72,0.05,False,92.83399999999999
9530,4186,169,1,458.05,0.0,False,458.05
9531,4187,65,1,460.75,0.1,False,414.675
9532,4187,234,1,486.72,0.0,False,486.72
9533,4187,127,1,111.4,0.1,False,100.26
9534,4187,118,1,611.17,0.0,False,611.17
9535,4188,33,1,217.73,0.0,False,217.73
9536,4189,266,1,110.99,0.1,False,99.89099999999999
9537,4189,142,1,717.32,0.0,False,717.32
9538,4189,164,1,446.58,0.2,False,357.264
9539,4189,99,1,496.87,0.0,False,496.87
9540,4189,284,1,228.9,0.15,False,194.565
9541,4190,241,1,306.12,0.1,False,275.50800000000004
9542,4190,27,2,686.85,0.0,False,1373.7
9543,4191,23,2,235.35,0.0,False,470.7
9544,4191,42,1,328.75,0.0,False,328.75
9545,4192,153,3,530.38,0.0,False,1591.1399999999999
9546,4192,32,1,338.4,0.15,False,287.64
9547,4192,33,1,217.73,0.0,False,217.73
9548,4192,205,1,367.74,0.2,False,294.192
9549,4193,3,1,978.72,0.05,False,929.784
9550,4193,158,1,282.03,0.0,False,282.03
9551,4194,19,1,727.02,0.0,False,727.02
9552,4195,73,1,346.78,0.0,False,346.78
9553,4195,168,2,649.6,0.0,False,1299.2
9554,4196,216,3,492.92,0.15,False,1256.946
9555,4197,246,1,574.84,0.0,False,574.84
9556,4197,217,1,479.18,0.0,False,479.18
9557,4198,138,1,54.35,0.0,False,54.35
9558,4198,294,1,141.94,0.0,False,141.94
9559,4198,253,1,621.95,0.0,False,621.95
9560,4199,188,1,550.0,0.0,False,550.0
9561,4199,152,1,910.86,0.0,False,910.86
9562,4199,9,2,66.57,0.0,False,133.14
9563,4200,88,1,275.21,0.0,False,275.21
9564,4201,230,1,829.69,0.0,False,829.69
9565,4202,128,1,686.4,0.0,False,686.4
9566,4203,199,1,51.0,0.1,False,45.9
9567,4204,7,1,357.42,0.0,False,357.42
9568,4204,80,1,166.05,0.0,False,166.05
9569,4205,6,1,531.19,0.05,False,504.63050000000004
9570,4206,278,3,402.71,0.0,False,1208.1299999999999
9571,4207,18,1,35.67,0.0,False,35.67
9572,4207,214,1,304.46,0.0,False,304.46
9573,4207,249,1,682.27,0.0,False,682.27
9574,4207,186,1,290.81,0.0,False,290.81
9575,4207,124,1,640.23,0.0,False,640.23
9576,4208,249,-1,682.27,0.0,True,-682.27
9577,4209,82,1,235.49,0.0,False,235.49
9578,4210,36,1,749.87,0.0,False,749.87
9579,4210,56,1,186.07,0.0,False,186.07
9580,4211,111,1,227.31,0.0,False,227.31
9581,4211,197,2,538.79,0.05,False,1023.7009999999999
9582,4211,170,1,723.66,0.0,False,723.66
9583,4212,250,1,8284.0,0.05,False,7869.799999999999
9584,4212,273,2,560.24,0.15,False,952.408
9585,4212,188,1,550.0,0.0,False,550.0
9586,4212,64,1,29.71,0.0,False,29.71
9587,4213,13,2,152.16,0.0,False,304.32
9588,4213,175,1,600.57,0.1,False,540.513
9589,4213,51,1,863.34,0.0,False,863.34
9590,4214,259,-1,533.22,0.15,True,-453.237
9591,4214,20,1,548.49,0.0,False,548.49
9592,4215,279,1,226.81,0.0,False,226.81
9593,4215,207,1,518.71,0.0,False,518.71
9594,4216,108,1,378.75,0.0,False,378.75
9595,4216,59,1,287.12,0.0,False,287.12
9596,4217,276,-1,341.21,0.1,True,-307.089
9597,4217,129,1,492.47,0.0,False,492.47
9598,4218,209,2,797.01,0.0,False,1594.02
9599,4219,262,1,214.85,0.0,False,214.85
9600,4220,126,2,240.49,0.1,False,432.882
9601,4220,27,3,686.85,0.0,False,2060.55
9602,4220,29,2,103.82,0.1,False,186.876
9603,4220,287,1,754.14,0.05,False,716.433
9604,4220,146,1,443.54,0.0,False,443.54
9605,4221,197,3,538.79,0.0,False,1616.37
9606,4221,83,1,243.1,0.0,False,243.1
9607,4221,131,1,797.13,0.15,False,677.5604999999999
9608,4221,92,3,148.78,0.0,False,446.34000000000003
9609,4222,297,1,89.43,0.0,False,89.43
9610,4223,149,1,382.77,0.15,False,325.3545
9611,4223,75,1,299.66,0.05,False,284.677
9612,4223,231,2,410.59,0.0,False,821.18
9614,4223,229,3,690.53,0.0,False,2071.59
9615,4223,66,2,447.18,0.15,False,760.206
9616,4224,80,1,166.05,0.15,False,141.1425
9617,4224,281,1,146.98,0.0,False,146.98
9618,4224,261,1,429.63,0.05,False,408.14849999999996
9619,4225,52,1,12.48,0.0,False,12.48
9620,4225,231,1,410.59,0.0,False,410.59
9621,4225,144,1,299.76,0.05,False,284.772
9622,4225,167,1,39.88,0.0,False,39.88
9623,4225,33,1,217.73,0.0,False,217.73
9624,4226,275,1,82.62,0.1,False,74.358
9625,4226,185,1,582.19,0.0,False,582.19
9626,4226,192,2,697.79,0.15,False,1186.243
9627,4227,79,-1,308.93,0.1,True,-278.03700000000003
9628,4228,149,2,382.77,0.0,False,765.54
9629,4228,218,1,127.17,0.15,False,108.0945
9630,4229,282,1,280.61,0.0,False,280.61
9631,4230,266,2,110.99,0.0,False,221.98
9632,4231,297,2,89.43,0.0,False,178.86
9633,4232,267,1,253.7,0.0,False,253.7
9634,4233,300,1,133.29,0.0,False,133.29
9635,4234,134,1,541.79,0.0,False,541.79
9636,4234,249,2,682.27,0.0,False,1364.54
9637,4234,143,1,421.93,0.0,False,421.93
9638,4234,46,1,397.56,0.15,False,337.926
9639,4234,121,3,183.38,0.0,False,550.14
9640,4235,234,1,486.72,0.05,False,462.384
9641,4235,115,2,251.88,0.0,False,503.76
9642,4236,198,1,266.02,0.0,False,266.02
9643,4236,221,1,704.75,0.0,False,704.75
9644,4237,53,1,192.38,0.0,False,192.38
9645,4237,97,1,628.48,0.0,False,628.48
9646,4237,36,1,749.87,0.1,False,674.883
9647,4237,4,3,17.97,0.0,False,53.91
9648,4238,251,1,439.11,0.0,False,439.11
9649,4238,59,1,287.12,0.2,False,229.69600000000003
9650,4238,41,2,376.48,0.2,False,602.368
9651,4239,243,1,746.93,0.15,False,634.8905
9652,4239,257,2,8.4,0.1,False,15.120000000000001
9653,4240,274,1,528.78,0.1,False,475.902
9654,4241,64,2,29.71,0.0,False,59.42
9655,4241,255,1,249.2,0.05,False,236.73999999999998
9656,4242,23,1,235.35,0.0,False,235.35
9657,4242,98,1,71.96,0.0,False,71.96
9658,4243,29,1,103.82,0.0,False,103.82
9659,4243,6,1,531.19,0.0,False,531.19
9660,4244,283,2,680.49,0.0,False,1360.98
9661,4244,207,2,518.71,0.2,False,829.9360000000001
9662,4245,116,1,862.37,0.0,False,862.37
9663,4246,66,3,447.18,0.0,False,1341.54
9664,4246,185,2,582.19,0.0,False,1164.38
9665,4247,12,1,156.75,0.0,False,156.75
9666,4247,103,1,456.96,0.0,False,456.96
9667,4247,269,2,603.81,0.15,False,1026.4769999999999
9668,4248,7,2,357.42,0.05,False,679.098
9669,4248,65,1,460.75,0.0,False,460.75
9670,4249,296,1,361.73,0.0,False,361.73
9671,4250,205,1,367.74,0.0,False,367.74
9672,4250,181,1,37.18,0.1,False,33.462
9673,4250,232,1,71.83,0.05,False,68.2385
9674,4251,196,1,518.75,0.0,False,518.75
9675,4251,270,2,34872.0,0.0,False,69744.0
9676,4252,97,3,628.48,0.0,False,1885.44
9677,4252,173,1,587.7,0.0,False,587.7
9678,4253,189,1,24.7,0.0,False,24.7
9679,4254,267,1,253.7,0.1,False,228.32999999999998
9680,4254,275,1,82.62,0.15,False,70.227
9681,4254,50,-1,240.1,0.15,True,-204.08499999999998
9682,4254,10,1,309.24,0.0,False,309.24
9683,4255,4,1,17.97,0.0,False,17.97
9684,4255,52,2,12.48,0.0,False,24.96
9685,4255,258,1,626.09,0.0,False,626.09
